fighter_id,name,win,lose,draw,nc,height,weight,reach,stance,dob,SLpM,Str_Acc,SApM,Str_Def,TD_Avg,TD_Acc,TD_Def,Sub_Avg,last_updated,win%
2344,Jason Young,8,7,0,0,175.26,145 lbs.,185.42,1,"Jun 28, 1986",2.97,37,3.2,50,1.98,66,55,0.0,2018-11-21 21:59:10.946603,53.333333333333336
2349,Yoshiyuki Yoshida,13,6,0,0,180.34,170 lbs.,177.8,0,"May 10, 1974",0.85,36,3.67,36,1.41,28,25,2.8,2018-11-21 21:59:30.114032,68.42105263157895
2354,Ashley Yoder,6,4,0,0,170.18,115 lbs.,175.26,0,"Oct 20, 1987",2.67,35,3.65,51,1.25,50,64,0.8,2018-11-21 21:59:49.25099,60.0
2360,Hu Yaozong,3,1,0,0,190.5,205 lbs.,182.88,1,"Apr 07, 1995",1.06,44,2.65,42,0.0,0,0,2.0,2018-11-21 22:00:09.870938,75.0
2362,Jianping Yang,7,4,1,0,170.18,145 lbs.,165.1,1,"Nov 27, 1988",1.4,26,2.07,65,1.0,25,33,0.0,2018-11-21 22:00:16.573515,58.333333333333336
2363,Dongi Yang,13,3,0,0,177.8,185 lbs.,180.34,0,"Dec 07, 1984",3.55,51,3.21,63,1.7,41,61,0.5,2018-11-21 22:00:20.519015,81.25
2364,Adam Yandiev,9,1,0,0,175.26,185 lbs.,187.96,1,"Aug 07, 1988",0.18,8,6.14,36,0.0,0,25,0.0,2018-11-21 22:00:23.84273,90.0
2365,Wu Yanan,9,2,0,0,172.72,125 lbs.,167.64,1,"Apr 18, 1996",1.47,43,2.53,41,1.0,50,28,0.0,2018-11-21 22:00:27.770138,81.81818181818183
2366,Petr Yan,10,1,0,0,170.18,135 lbs.,170.18,0,"Feb 11, 1993",6.77,45,3.74,72,0.0,0,88,0.0,2018-11-21 22:00:31.228436,90.9090909090909
2370,Norifumi Yamamoto,18,6,0,2,162.56,135 lbs.,167.64,0,"Mar 15, 1977",2.09,45,2.01,57,0.41,22,45,0.0,2018-11-21 22:00:44.626474,75.0
2375,Alexander Yakovlev,23,8,1,0,190.5,170 lbs.,187.96,0,"Jul 18, 1984",1.89,46,2.73,56,1.23,30,72,0.0,2018-11-21 22:01:01.484178,71.875
2376,Rani Yahya,26,9,0,1,167.64,135 lbs.,170.18,1,"Sep 12, 1984",1.48,38,1.46,50,3.13,34,22,2.3,2018-11-21 22:01:05.258528,74.28571428571429
2379,Song Yadong,13,4,0,1,172.72,135 lbs.,170.18,1,"Dec 02, 1997",3.3,36,0.77,81,1.05,100,100,2.1,2018-11-21 22:01:17.229084,76.47058823529412
2381,Jordan Wright,9,0,0,1,187.96,185 lbs.,195.58,1,"Oct 07, 1991",3.0,28,15.0,28,0.0,0,0,0.0,2018-11-21 22:01:22.334806,100.0
2389,Tyron Woodley,19,3,1,0,175.26,170 lbs.,187.96,1,"Apr 07, 1982",2.62,48,2.26,61,1.34,42,94,0.5,2018-11-21 22:01:49.195234,82.6086956521739
2390,Nathaniel Wood,14,3,0,0,167.64,135 lbs.,175.26,1,"May 08, 1993",4.52,34,5.07,57,0.0,0,100,2.0,2018-11-21 22:01:52.965731,82.35294117647058
2395,Keith Wisniewski,28,13,1,0,182.88,170 lbs.,190.5,1,"Oct 25, 1981",2.32,52,4.86,42,1.57,40,78,0.3,2018-11-21 22:02:11.797847,66.66666666666666
2397,Andre Winner,13,6,1,0,180.34,155 lbs.,185.42,1,"Nov 09, 1981",2.52,33,4.57,51,0.0,0,74,0.0,2018-11-21 22:02:17.980457,65.0
2398,Eddie Wineland,23,13,1,0,170.18,135 lbs.,175.26,1,"Jun 26, 1984",3.21,28,3.41,70,0.29,33,85,0.1,2018-11-21 22:02:22.697781,62.16216216216216
2399,Matt Wiman,16,7,0,0,177.8,155 lbs.,172.72,1,"Sep 19, 1983",3.51,50,3.24,54,2.41,38,63,1.8,2018-11-21 22:02:26.701811,69.56521739130434
2401,Jonathan Wilson,7,3,0,0,187.96,205 lbs.,190.5,0,"Jul 17, 1987",2.92,48,5.65,56,0.37,100,80,0.0,2018-11-21 22:02:32.728689,70.0
2403,Chris Wilson,16,8,0,1,185.42,170 lbs.,190.5,1,"Jun 07, 1977",2.32,50,1.36,55,1.31,50,60,1.6,2018-11-21 22:02:40.649827,66.66666666666666
2404,Justin Willis,7,1,0,0,185.42,264 lbs.,198.12,0,"Jul 19, 1987",4.61,61,3.69,58,1.84,66,0,0.0,2018-11-21 22:02:43.954351,87.5
2406,Jordan Williams,7,2,0,1,182.88,185 lbs.,190.5,0,"Oct 13, 1990",6.9,87,0.59,50,3.3,100,100,0.0,2018-11-21 22:02:50.631572,77.77777777777779
2407,Tim Williams,15,5,0,0,187.96,185 lbs.,193.04,1,"Jul 03, 1986",3.07,38,3.55,48,1.81,40,100,0.0,2018-11-21 22:02:55.018773,75.0
2408,Patrick Williams,8,6,0,0,172.72,135 lbs.,185.42,1,"Sep 07, 1981",4.12,51,4.12,52,2.71,41,100,0.5,2018-11-21 22:02:58.16955,57.14285714285714
2413,James Wilks,7,4,0,0,185.42,170 lbs.,190.5,1,"May 04, 1978",1.82,45,2.03,50,1.27,22,66,3.8,2018-11-21 22:03:17.556965,63.63636363636363
2414,Rob Wilkinson,11,2,0,0,190.5,185 lbs.,203.2,1,"Feb 22, 1992",2.74,50,5.66,39,4.47,25,0,0.0,2018-11-21 22:03:21.852614,84.61538461538461
2415,Mike Wilkinson,9,2,0,0,170.18,145 lbs.,172.72,0,"Sep 15, 1987",2.35,38,3.7,35,0.92,14,55,0.9,2018-11-21 22:03:26.275648,81.81818181818183
2421,Adam Wieczorek,10,2,0,0,195.58,250 lbs.,205.74,1,"Feb 05, 1992",1.68,38,1.87,48,0.41,33,58,0.4,2018-11-21 22:03:46.047252,83.33333333333334
2422,Robert Whittaker,21,4,0,0,182.88,185 lbs.,185.42,1,"Dec 20, 1990",4.82,40,3.65,61,0.37,57,84,0.0,2018-11-21 22:03:50.068507,84.0
2423,Emily Whitmire,3,2,0,0,165.1,115 lbs.,160.02,0,"May 24, 1991",3.6,31,3.02,57,0.87,50,75,0.0,2018-11-21 22:03:53.098411,60.0
2425,Garett Whiteley,8,3,0,0,182.88,155 lbs.,182.88,1,"Dec 13, 1980",3.72,48,4.04,46,0.0,0,27,0.9,2018-11-21 22:04:01.312461,72.72727272727273
2427,Rob Whiteford,12,4,0,0,175.26,145 lbs.,175.26,0,"Apr 12, 1983",2.33,46,1.99,62,1.9,30,45,0.0,2018-11-21 22:04:07.894896,75.0
2428,Craig White,14,9,0,0,187.96,170 lbs.,193.04,1,"Jul 01, 1990",1.23,40,3.28,39,0.0,0,50,0.8,2018-11-21 22:04:11.771514,60.86956521739131
2429,Alex White,12,5,0,0,182.88,155 lbs.,180.34,0,"Oct 22, 1988",3.86,40,2.88,64,0.89,45,67,0.2,2018-11-21 22:04:15.973309,70.58823529411765
2432,Coty Wheeler,14,4,0,0,167.64,135 lbs.,170.18,1,"Oct 11, 1978",1.88,22,3.16,59,0.87,37,33,2.6,2018-11-21 22:04:27.991173,77.77777777777779
2434,Sheldon Westcott,10,3,1,0,185.42,170 lbs.,180.34,0,"Aug 20, 1984",2.26,40,3.73,37,3.23,37,14,0.0,2018-11-21 22:04:36.231177,71.42857142857143
2437,Fabricio Werdum,23,8,1,0,193.04,231 lbs.,195.58,1,"Jul 30, 1977",3.61,51,2.45,56,1.65,30,31,1.1,2018-11-21 22:04:46.181565,71.875
2438,Christian Wellisch,8,5,0,0,187.96,234 lbs.,195.58,1,"Sep 13, 1975",3.12,27,3.04,56,1.22,42,45,1.2,2018-11-21 22:04:50.504015,61.53846153846154
2441,Chris Weidman,14,4,0,0,187.96,185 lbs.,198.12,1,"Jun 17, 1984",3.15,42,3.23,51,3.76,52,73,1.0,2018-11-21 22:04:59.043198,77.77777777777779
2442,Daniel Weichel,39,9,0,0,177.8,145 lbs.,177.8,0,"Nov 22, 1984",5.71,42,4.05,61,0.84,50,83,0.0,2018-11-21 22:05:02.498988,81.25
2443,Royston Wee,4,1,0,0,170.18,135 lbs.,170.18,1,"Nov 15, 1986",1.1,60,2.45,49,3.38,81,0,0.0,2018-11-21 22:05:06.506255,80.0
2444,Emil Meek,9,4,1,1,180.34,170 lbs.,187.96,0,"Aug 20, 1988",2.24,38,2.64,32,0.33,50,48,1.3,2018-11-21 22:05:09.818405,64.28571428571429
2446,Jonavin Webb,8,2,0,1,177.8,170 lbs.,180.34,1,"Apr 28, 1989",1.47,30,2.27,64,2.5,31,40,1.0,2018-11-21 22:05:17.153804,80.0
2448,Tom Watson,17,9,0,0,185.42,185 lbs.,185.42,1,"Jul 13, 1982",4.01,44,4.41,50,0.15,7,43,0.0,2018-11-21 22:05:25.03776,65.38461538461539
2449,Walel Watson,9,5,0,0,180.34,135 lbs.,175.26,1,"Jul 16, 1984",2.1,29,3.79,43,0.0,0,61,1.4,2018-11-21 22:05:29.233525,64.28571428571429
2454,Michelle Waterson,16,6,0,0,160.02,115 lbs.,157.48,1,"Jan 06, 1986",3.49,62,2.94,51,2.23,68,62,1.4,2018-11-21 22:05:43.113437,72.72727272727273
2455,Dominic Waters,9,5,0,0,185.42,170 lbs.,200.66,1,"Apr 11, 1989",0.48,23,2.53,39,4.07,52,28,0.0,2018-11-21 22:05:46.74972,64.28571428571429
2464,Terrion Ware,17,9,0,0,172.72,135 lbs.,180.34,1,"Mar 31, 1986",4.02,32,6.07,50,0.5,22,44,0.0,2018-11-21 22:06:20.629189,65.38461538461539
2465,Charlie Ward,3,3,0,0,180.34,170 lbs.,185.42,1,"Dec 17, 1980",1.64,19,7.21,53,0.0,0,0,0.0,2018-11-21 22:06:24.25652,50.0
2466,Brennan Ward,14,5,0,0,177.8,170 lbs.,180.34,0,"Jun 28, 1988",7.2,60,2.76,52,0.0,0,100,3.6,2018-11-21 22:06:27.724254,73.68421052631578
2469,Sai Wang,8,5,1,0,182.88,170 lbs.,182.88,0,"Jan 14, 1986",3.17,46,2.27,53,0.0,0,77,0.0,2018-11-21 22:06:40.589874,57.14285714285714
2473,Patrick Walsh,5,3,0,0,180.34,185 lbs.,180.34,0,"Nov 28, 1988",2.03,19,2.83,64,3.0,54,100,1.5,2018-11-21 22:06:53.31086,62.5
2474,Richard Walsh,9,6,0,0,182.88,170 lbs.,185.42,0,"Dec 01, 1988",3.84,46,2.72,58,1.55,40,66,0.2,2018-11-21 22:06:57.844744,60.0
2476,Jimmy Wallhead,29,11,0,0,177.8,170 lbs.,185.42,1,"Mar 14, 1984",3.19,26,6.65,49,0.0,0,100,0.0,2018-11-21 22:07:02.808481,72.5
2477,Randall Wallace,15,6,0,0,180.34,185 lbs.,185.42,1,"Mar 01, 1989",1.13,38,4.11,45,2.13,50,0,0.0,2018-11-21 22:07:07.613665,71.42857142857143
2479,Rodney Wallace,11,4,1,0,175.26,205 lbs.,182.88,0,"Nov 21, 1981",1.13,46,3.44,45,6.0,54,28,1.0,2018-11-21 22:07:13.533821,68.75
2481,Ben Wall,7,2,1,0,177.8,155 lbs.,185.42,1,"Mar 25, 1989",1.47,29,8.53,29,0.0,0,100,0.0,2018-11-21 22:07:22.708329,70.0
2482,Johnny Walker,15,3,0,0,195.58,205 lbs.,208.28,1,"Mar 30, 1992",5.37,70,3.36,25,0.89,100,100,2.6,2018-11-21 22:07:26.060349,83.33333333333334
2486,Chase Waldon,11,2,0,0,185.42,185 lbs.,190.5,1,"Sep 19, 1986",1.03,28,6.72,38,7.76,33,0,0.0,2018-11-21 22:07:39.082574,84.61538461538461
2487,TJ Waldburger,16,9,0,0,180.34,170 lbs.,190.5,1,"Apr 25, 1988",2.02,51,2.39,40,3.03,46,40,4.8,2018-11-21 22:07:41.027355,64.0
2489,Chris Wade,12,3,0,0,177.8,155 lbs.,177.8,1,"Sep 30, 1987",1.7,53,1.75,51,2.6,51,55,1.1,2018-11-21 22:07:48.080508,80.0
2494,Alexander Volkov,30,7,0,0,200.66,250 lbs.,203.2,1,"Oct 24, 1988",5.31,60,2.39,56,0.86,75,75,0.3,2018-11-21 22:08:06.976016,81.08108108108108
2495,Jacob Volkmann,15,4,0,0,175.26,155 lbs.,180.34,0,"Sep 05, 1980",1.19,34,1.78,52,3.19,48,52,2.0,2018-11-21 22:08:09.866316,78.94736842105263
2496,Alexander Volkanovski,18,1,0,0,167.64,145 lbs.,180.34,1,"Sep 29, 1988",6.09,63,2.55,63,3.87,41,82,0.7,2018-11-21 22:08:12.734651,94.73684210526315
2497,Bobby Voelker,24,12,0,0,182.88,170 lbs.,190.5,1,"Apr 26, 1979",4.01,35,5.84,42,1.04,50,66,0.0,2018-11-21 22:08:16.789816,66.66666666666666
2499,Brandon Visher,13,3,0,0,167.64,135 lbs.,172.72,1,"May 06, 1984",2.55,45,3.76,42,0.67,20,0,0.0,2018-11-21 22:08:23.803076,81.25
2500,Marcos Vinicius,20,6,1,0,175.26,125 lbs.,177.8,1,"Dec 05, 1979",1.93,49,2.91,47,0.0,0,25,0.5,2018-11-21 22:08:28.056709,74.07407407407408
2501,Yuri Villefort,6,3,0,0,182.88,170 lbs.,185.42,1,"Mar 23, 1991",3.18,43,5.42,55,2.0,35,40,0.3,2018-11-21 22:08:30.84324,66.66666666666666
2506,Gian Villante,17,10,0,0,190.5,205 lbs.,193.04,1,"Aug 18, 1985",4.25,42,5.31,56,0.53,23,83,0.0,2018-11-21 22:08:49.872416,62.96296296296296
2510,Ketlen Vieira,10,0,0,0,172.72,135 lbs.,172.72,1,"Aug 26, 1991",2.62,36,3.69,56,2.21,57,92,0.8,2018-11-21 22:09:05.755245,100.0
2511,Reginaldo Vieira,14,5,0,0,170.18,135 lbs.,165.1,0,"Nov 26, 1982",3.76,40,2.89,59,1.97,27,25,0.8,2018-11-21 22:09:09.234365,73.68421052631578
2512,Milton Vieira,13,8,2,0,182.88,145 lbs.,182.88,1,"Oct 04, 1978",1.13,35,2.36,48,2.67,53,12,0.7,2018-11-21 22:09:12.358693,56.52173913043478
2513,James Vick,13,2,0,0,190.5,155 lbs.,193.04,1,"Feb 23, 1987",4.16,38,3.05,62,0.32,33,56,0.8,2018-11-21 22:09:16.302323,86.66666666666667
2515,Polyana Viana,10,2,0,0,165.1,115 lbs.,170.18,1,"Jun 14, 1992",3.08,39,2.44,51,1.59,28,50,2.4,2018-11-21 22:09:23.033337,83.33333333333334
2517,Hugo Viana,8,4,0,0,167.64,135 lbs.,170.18,1,"Sep 26, 1982",3.05,38,3.2,57,0.22,6,50,0.0,2018-11-21 22:09:32.41128,66.66666666666666
2518,Marvin Vettori,12,4,1,0,182.88,185 lbs.,187.96,0,"Sep 20, 1993",3.41,39,2.96,64,1.63,43,73,0.9,2018-11-21 22:09:35.25366,70.58823529411765
2523,Marlon Vera,12,5,1,0,172.72,135 lbs.,177.8,0,"Dec 02, 1992",3.23,44,3.93,52,0.78,37,68,1.3,2018-11-21 22:09:53.775168,66.66666666666666
2525,Brandon Vera,12,7,0,1,190.5,230 lbs.,193.04,1,"Oct 10, 1977",3.03,56,2.81,52,0.7,53,59,0.2,2018-11-21 22:10:01.318013,63.1578947368421
2529,Karlos Vemola,10,4,0,0,182.88,185 lbs.,190.5,1,"Jul 03, 1985",1.67,44,2.13,37,1.93,25,31,1.7,2018-11-21 22:10:15.057342,71.42857142857143
2530,Bojan Velickovic,15,6,1,0,182.88,170 lbs.,193.04,0,"Dec 18, 1988",2.18,34,2.31,57,0.67,25,55,0.5,2018-11-21 22:10:18.685628,68.18181818181817
2532,Cain Velasquez,14,2,0,0,185.42,240 lbs.,195.58,1,"Jul 28, 1982",6.38,57,2.29,57,5.15,45,85,0.4,2018-11-21 22:10:27.637707,87.5
2535,Manny Vazquez,11,2,0,0,177.8,125 lbs.,182.88,1,"Nov 19, 1993",1.47,41,2.67,48,1.0,33,0,1.0,2018-11-21 22:10:37.714756,84.61538461538461
2536,Javier Vazquez,16,5,0,0,170.18,145 lbs.,175.26,0,"Jul 16, 1977",2.43,36,1.99,72,2.56,52,57,1.5,2018-11-21 22:10:41.466729,76.19047619047619
2540,Guilherme Vasconcelos,3,2,0,0,182.88,185 lbs.,187.96,1,"Mar 23, 1986",3.27,29,4.4,70,0.0,0,0,0.0,2018-11-21 22:10:55.915122,60.0
2541,Jamie Varner,21,11,1,2,172.72,155 lbs.,182.88,1,"Oct 12, 1984",2.92,34,2.55,58,3.49,53,66,0.8,2018-11-21 22:11:01.033445,63.63636363636363
2543,Paige VanZant,7,4,0,0,162.56,115 lbs.,165.1,1,"Mar 26, 1994",3.47,51,2.72,43,1.41,34,40,0.7,2018-11-21 22:11:08.322966,63.63636363636363
2544,Lando Vannata,9,3,2,0,175.26,155 lbs.,180.34,1,"Mar 14, 1992",5.03,42,5.52,54,1.52,41,70,0.4,2018-11-21 22:11:12.399074,64.28571428571429
2545,Austin Vanderford,4,0,0,0,180.34,170 lbs.,187.96,1,"Mar 21, 1990",3.9,52,5.19,45,0.0,0,100,1.9,2018-11-21 22:11:14.925324,100.0
2549,Matt Van Buren,7,4,0,0,195.58,205 lbs.,193.04,0,"Jun 12, 1986",7.73,45,6.82,49,0.0,0,50,0.0,2018-11-21 22:11:30.741089,63.63636363636363
2551,Isaac Vallie-Flagg,14,6,1,0,172.72,155 lbs.,172.72,1,"Apr 08, 1978",5.56,47,5.6,45,0.2,12,58,0.0,2018-11-21 22:11:35.870382,66.66666666666666
2555,Charlie Valencia,12,7,0,0,160.02,135 lbs.,162.56,1,"Oct 31, 1974",2.58,37,2.61,77,1.4,53,75,0.5,2018-11-21 22:11:52.473989,63.1578947368421
2557,Richie Vaculik,10,5,0,0,167.64,125 lbs.,175.26,1,"Jun 19, 1983",3.69,46,4.09,57,3.0,45,31,1.0,2018-11-21 22:12:00.093629,66.66666666666666
2558,Kamaru Usman,13,1,0,0,182.88,170 lbs.,193.04,0,"May 11, 1987",3.64,48,1.46,63,3.85,47,100,0.3,2018-11-21 22:12:03.975279,92.85714285714286
2560,Nick Urso,10,3,0,1,167.64,125 lbs.,167.64,0,"Sep 26, 1985",3.61,45,5.06,36,0.0,0,0,0.0,2018-11-21 22:12:11.244831,76.92307692307693
2561,Elias Urbina,3,1,0,0,190.5,185 lbs.,195.58,0,"Oct 09, 1993",3.85,37,6.17,50,0.0,0,0,0.0,2018-11-21 22:12:15.664604,75.0
2562,Hector Urbina,25,10,1,0,180.34,170 lbs.,185.42,1,"Sep 17, 1987",0.97,38,2.44,39,0.0,0,38,3.8,2018-11-21 22:12:19.251994,69.44444444444444
2564,Caol Uno,26,15,5,0,170.18,155 lbs.,177.8,0,"May 08, 1975",1.91,49,1.9,50,1.95,31,37,0.5,2018-11-21 22:12:27.476018,56.52173913043478
2567,Gasan Umalatov,15,5,1,0,180.34,170 lbs.,180.34,1,"Sep 11, 1982",2.23,39,4.1,59,0.75,17,90,0.0,2018-11-21 22:12:36.159838,71.42857142857143
2571,Alberto Uda,9,2,0,0,190.5,185 lbs.,195.58,1,"Aug 08, 1984",1.79,52,3.49,45,2.83,50,66,0.0,2018-11-21 22:12:50.044712,81.81818181818183
2572,Austin Tweedy,10,1,0,0,175.26,155 lbs.,172.72,1,"Sep 25, 1990",4.29,66,6.43,0,0.0,0,0,0.0,2018-11-21 22:12:54.485845,90.9090909090909
2573,Jalin Turner,7,4,0,0,190.5,170 lbs.,195.58,0,"May 18, 1995",10.83,53,9.25,43,1.69,100,0,0.0,2018-11-21 22:12:57.436983,63.63636363636363
2575,Ricky Turcios,8,1,0,0,175.26,135 lbs.,180.34,1,"Jun 05, 1993",7.33,37,4.07,64,0.0,0,0,0.0,2018-11-21 22:13:05.986138,88.88888888888889
2576,Albert Tumenov,17,4,0,0,180.34,170 lbs.,185.42,1,"Dec 26, 1991",3.76,42,3.34,58,0.2,20,75,0.0,2018-11-21 22:13:09.215507,80.95238095238095
2578,Zubaira Tukhugov,18,4,0,0,172.72,145 lbs.,172.72,1,"Jan 15, 1991",2.53,35,2.09,69,2.13,46,100,0.0,2018-11-21 22:13:16.279631,81.81818181818183
2579,Tai Tuivasa,10,0,0,0,187.96,264 lbs.,190.5,0,"Mar 16, 1993",5.21,55,2.92,58,0.0,0,100,0.0,2018-11-21 22:13:20.276613,100.0
2582,Jumabieke Tuerxun,17,3,1,0,170.18,135 lbs.,170.18,1,"Apr 17, 1986",1.6,28,3.08,59,0.47,11,66,0.9,2018-11-21 22:13:30.170041,80.95238095238095
2583,Gavin Tucker,10,1,0,0,167.64,145 lbs.,167.64,0,"Jun 17, 1986",2.6,31,5.07,53,0.5,20,42,0.5,2018-11-21 22:13:33.211892,90.9090909090909
2584,Jon Tuck,10,5,0,0,180.34,155 lbs.,185.42,1,"Aug 28, 1984",3.0,40,3.74,60,0.42,33,50,1.0,2018-11-21 22:13:36.33921,66.66666666666666
2585,Chris Tuchscherer,21,4,0,1,187.96,258 lbs.,193.04,1,"Sep 08, 1975",1.35,31,3.17,47,1.19,18,0,0.6,2018-11-21 22:13:39.784977,84.0
2586,Abel Trujillo,15,8,0,1,172.72,155 lbs.,177.8,1,"Sep 18, 1983",2.65,41,2.31,59,2.18,45,40,0.4,2018-11-21 22:13:43.071218,65.21739130434783
2589,Tor Troeng,16,7,1,0,187.96,185 lbs.,195.58,1,"Jan 25, 1983",1.16,46,3.26,32,0.62,7,66,0.3,2018-11-21 22:13:53.297892,66.66666666666666
2590,Michael Trizano,9,0,0,0,180.34,155 lbs.,185.42,1,"Dec 31, 1991",3.1,54,1.73,67,0.5,50,86,1.0,2018-11-21 22:13:56.952104,100.0
2592,Francisco Trinaldo,23,6,0,0,175.26,155 lbs.,177.8,0,"Aug 24, 1978",3.27,45,2.47,60,1.17,45,63,0.5,2018-11-21 22:14:05.017575,79.3103448275862
2593,Frank Trigg,21,9,0,0,175.26,170 lbs.,180.34,0,"May 07, 1972",2.79,46,1.9,56,2.35,47,75,0.8,2018-11-21 22:14:09.211368,70.0
2595,Francisco Trevino,12,2,0,0,175.26,155 lbs.,177.8,1,"Dec 17, 1981",2.65,42,2.42,64,0.97,22,41,0.0,2018-11-21 22:14:14.36759,85.71428571428571
2600,Salim Touahri,10,2,0,0,177.8,170 lbs.,182.88,1,"Sep 28, 1989",2.33,47,2.53,60,0.0,0,71,0.0,2018-11-21 22:14:34.731153,83.33333333333334
2601,Jose Torres,8,1,0,0,162.56,125 lbs.,165.1,1,"Aug 02, 1992",4.37,36,9.84,50,1.28,33,75,0.0,2018-11-21 22:14:38.813264,88.88888888888889
2603,Alex Torres,2,2,0,0,177.8,145 lbs.,177.8,1,"May 29, 1988",2.47,37,2.73,69,2.0,22,50,0.0,2018-11-21 22:14:46.098555,50.0
2604,Tecia Torres,10,3,0,0,154.94,115 lbs.,152.4,1,"Aug 16, 1989",4.44,48,3.11,65,0.83,17,42,0.1,2018-11-21 22:14:49.84292,76.92307692307693
2607,Miguel Torres,39,5,0,0,175.26,135 lbs.,193.04,1,"Jan 18, 1981",3.98,43,1.86,74,0.0,0,17,1.6,2018-11-21 22:15:02.198922,88.63636363636364
2612,Tyler Toner,12,3,0,1,172.72,145 lbs.,177.8,1,"Mar 31, 1983",2.95,52,2.13,62,0.0,0,54,0.4,2018-11-21 22:15:35.02518,80.0
2613,Kazuki Tokudome,12,6,1,0,180.34,155 lbs.,185.42,0,"Mar 04, 1987",2.26,41,3.63,53,2.0,38,78,0.0,2018-11-21 22:15:38.114664,63.1578947368421
2616,Andrew Todhunter,8,0,0,0,182.88,185 lbs.,182.88,0,"Nov 30, 1987",0.0,0,0.0,0,0.0,0,0,0.0,2018-11-21 22:15:50.762,100.0
2619,Darren Till,17,1,1,0,182.88,170 lbs.,187.96,0,"Dec 24, 1992",2.39,45,2.98,61,0.5,33,86,0.0,2018-11-21 22:16:03.558804,89.47368421052632
2620,Nolan Ticman,4,3,0,0,167.64,125 lbs.,175.26,1,"May 17, 1988",2.57,47,2.53,67,0.0,0,60,0.0,2018-11-21 22:16:07.622423,57.14285714285714
2622,Gleison Tibau,40,14,0,0,177.8,155 lbs.,180.34,0,"Oct 07, 1983",1.95,31,2.51,63,4.08,53,92,0.8,2018-11-21 22:16:16.012297,74.07407407407408
2624,Simeon Thoresen,17,4,1,0,185.42,170 lbs.,200.66,1,"Mar 14, 1984",3.85,43,3.85,64,1.12,40,50,1.7,2018-11-21 22:16:23.174348,77.27272727272727
2625,Josh Thomson,21,8,0,1,177.8,155 lbs.,180.34,1,"Sep 21, 1978",2.59,47,2.12,64,1.92,39,54,1.3,2018-11-21 22:16:27.685606,72.41379310344827
2626,Stephen Thompson,14,3,1,0,182.88,170 lbs.,190.5,1,"Feb 11, 1983",3.45,42,2.51,60,0.41,45,78,0.0,2018-11-21 22:16:31.574815,77.77777777777779
2627,Oli Thompson,9,4,0,0,185.42,242 lbs.,190.5,1,"Jan 02, 1980",1.66,46,5.31,46,0.0,0,50,0.5,2018-11-21 22:16:34.271486,69.23076923076923
2629,Nick Thompson,38,14,1,0,185.42,170 lbs.,187.96,1,"Jun 23, 1981",1.87,42,1.8,49,1.06,100,35,2.6,2018-11-21 22:16:41.85069,71.69811320754717
2634,Paulo Thiago,15,8,0,0,180.34,170 lbs.,185.42,1,"Jan 25, 1981",1.71,39,1.99,63,1.42,31,63,1.2,2018-11-21 22:16:59.461485,65.21739130434783
2636,Elias Theodorou,16,2,0,0,185.42,185 lbs.,190.5,1,"May 31, 1988",3.93,42,1.99,55,1.58,30,58,0.0,2018-11-21 22:17:07.724568,88.88888888888889
2637,Brandon Thatch,11,5,0,0,187.96,170 lbs.,187.96,0,"Jul 11, 1985",2.7,42,3.63,52,1.36,66,50,0.7,2018-11-21 22:17:11.801384,68.75
2639,Motonobu Tezuka,19,6,4,0,170.18,135 lbs.,167.64,0,"Aug 29, 1987",0.87,23,2.8,51,1.5,11,0,0.5,2018-11-21 22:17:20.264495,65.51724137931035
2640,Daniel Teymur,6,2,0,0,165.1,145 lbs.,175.26,1,"Feb 03, 1988",3.8,45,5.59,55,0.0,0,75,0.0,2018-11-21 22:17:23.677196,75.0
2641,David Teymur,8,1,0,0,175.26,155 lbs.,185.42,0,"May 01, 1989",4.72,42,3.41,55,1.04,33,82,0.0,2018-11-21 22:17:27.550025,88.88888888888889
2650,Glover Teixeira,27,7,0,0,187.96,205 lbs.,193.04,1,"Oct 28, 1979",3.5,43,3.57,56,2.16,46,60,0.8,2018-11-21 22:18:00.174702,79.41176470588235
2651,Shawn Teed,5,1,0,0,195.58,265 lbs.,200.66,1,"Feb 13, 1992",1.4,42,13.31,21,0.0,0,0,0.0,2018-11-21 22:18:03.724399,83.33333333333334
2652,James Te Huna,18,9,0,0,187.96,185 lbs.,190.5,1,"Sep 29, 1981",4.04,51,2.99,62,2.75,37,58,0.2,2018-11-21 22:18:07.028219,66.66666666666666
2654,Danielle Taylor,9,4,0,0,152.4,115 lbs.,152.4,1,"Oct 25, 1989",2.75,29,3.31,71,0.2,20,70,0.2,2018-11-21 22:18:13.947857,69.23076923076923
2656,Louis Taylor,11,3,0,0,180.34,185 lbs.,187.96,1,"May 12, 1979",2.06,32,1.24,68,2.48,28,100,0.0,2018-11-21 22:18:19.18096,78.57142857142857
2658,Jesse Taylor,33,15,0,0,182.88,170 lbs.,185.42,1,"Jan 02, 1983",1.94,65,0.55,38,7.28,50,100,3.1,2018-11-21 22:18:27.192317,68.75
2659,Paul Taylor,11,6,1,1,182.88,155 lbs.,182.88,1,"Dec 15, 1979",4.44,47,4.47,55,0.27,25,56,0.5,2018-11-21 22:18:29.682343,61.111111111111114
2660,Brad Tavares,17,6,0,0,185.42,185 lbs.,187.96,1,"Dec 21, 1987",3.02,40,2.73,55,1.04,27,77,0.0,2018-11-21 22:18:33.152471,73.91304347826086
